2013_01_01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.44e-05,0.002010582,0.005762386,0.009403559,0.012563733,0.015319865,0.065959596,0.076676287,0.087604618,0.098542569,0.108547379,0.117215007,0.125242905,0.132520443,0.138970659,0.144280904,0.148311688,0.151014911,0.152303992,0.152025012,0.15002886,0.146089466,0.14012506,0.132472342,0.123136123,0.110937951,0.097065897,0.083270803,0.067883598,0.05018759,0.031544012,0.017027417,0.001366041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013_01_02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.66e-05,0.007878788,0.02018759,0.030543531,0.0401924,0.050942761,0.055180375,0.061370851,0.067316017,0.072924483,0.078051948,0.082703223,0.086835017,0.09035594,0.093270803,0.095545936,0.097109187,0.097912458,0.097950938,0.097219817,0.095723906,0.093492063,0.09049543,0.086657047,0.081919192,0.076382876,0.07,0.062202982,0.051577682,0.03971621,0.027662338,0.014348244,0.001495911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013_01_03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.33e-05,0.001697932,0.003780664,0.005839346,0.007811448,0.00967773,0.011620972,0.013492063,0.015247715,0.016868687,0.018321308,0.01959596,0.020697451,0.021620972,0.022361712,0.022934103,0.023333333,0.023554594,0.023597884,0.023448773,0.023107263,0.022563733,0.021813372,0.020836941,0.01963444,0.018196248,0.016507937,0.014540645,0.012265512,0.00968735,0.006724387,0.003641174,0.000500241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013_01_04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.29e-05,0.002746513,0.006233766,0.00967292,0.012972583,0.016055796,0.018710919,0.020899471,0.022799423,0.024439634,0.025844156,0.027022607,0.027984608,0.028725349,0.029240019,0.02953824,0.02962482,0.029494949,0.029148629,0.028595479,0.027830688,0.026849447,0.025670996,0.024285714,0.022688793,0.020885041,0.018826359,0.016238576,0.013376623,0.01033189,0.007181337,0.003944204,0.000577201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013_01_05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.62e-05,0.003073593,0.006608947,0.0100962,0.013443963,0.016604137,0.01968254,0.022231842,0.024324194,0.026176046,0.027845118,0.029326599,0.030610871,0.031678692,0.032530063,0.033150553,0.033540164,0.033689274,0.033593074,0.033251563,0.032655123,0.031808562,0.030702261,0.029345839,0.027724868,0.025796056,0.023578644,0.021063011,0.017840308,0.014054834,0.00983165,0.005440115,0.000909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013_01_06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012025,0.003713324,0.008234728,0.012640693,0.016681097,0.02026936,0.023516114,0.026344396,0.028932179,0.031351611,0.033597884,0.035675806,0.037561328,0.039220779,0.040615681,0.041693122,0.042429052,0.042789803,0.042760943,0.042337662,0.041515152,0.04031265,0.038749399,0.036863877,0.034699375,0.032270322,0.02955267,0.026527177,0.023020683,0.018653199,0.013400673,0.007599808,0.001572872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013_01_07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00042809,0.005271765,0.010812891,0.016089466,0.020971621,0.025315055,0.025921116,0.028850409,0.031572872,0.034179894,0.036637807,0.038850409,0.040774411,0.042366522,0.043612314,0.044492544,0.044987975,0.045093795,0.044810005,0.044136604,0.043083213,0.041645022,0.03985089,0.037734488,0.035416065,0.032905243,0.03014911,0.027012987,0.023198653,0.018489658,0.013035113,0.007291967,0.001524772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013_01_08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002886,0.004324194,0.008802309,0.013222703,0.017455507,0.021341991,0.027138047,0.03036556,0.033391053,0.036228956,0.038845599,0.041236171,0.043367003,0.045209235,0.046738817,0.047926888,0.048734969,0.049158249,0.049167869,0.048754209,0.047917268,0.046671477,0.045040885,0.043049543,0.040711881,0.037984608,0.034843675,0.031274651,0.026907167,0.021221741,0.014742665,0.008427128,0.002227032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013_01_09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00016354,0.001149591,0.002150072,0.003131313,0.004069264,0.004949495,0.006753247,0.008042328,0.009326599,0.010601251,0.011822992,0.012987013,0.014069264,0.015064935,0.015959596,0.016729197,0.017373737,0.017873978,0.018225108,0.018412698,0.018431938,0.018278018,0.017931698,0.017392977,0.016642617,0.015666186,0.014454064,0.013006253,0.011289081,0.009302549,0.006839827,0.004261664,0.001592112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013_01_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00048581,0.006541607,0.013997114,0.02037037,0.025719096,0.03035594,0.040582011,0.046123136,0.051789322,0.057301587,0.062530063,0.067484367,0.072145262,0.076406926,0.08015392,0.083347763,0.085993266,0.088071188,0.08950938,0.09021645,0.09014911,0.089297739,0.087700818,0.085493025,0.082669553,0.079153439,0.074795575,0.069182299,0.06037999,0.048455988,0.034300144,0.021500722,0.007931698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
