2015_09_01,0.491196293,0.48609941,0.480946363,0.475863521,0.470738557,0.4626369,0.454535243,0.446405504,0.438303847,0.442347655,0.446377422,0.45042123,0.454479079,0.458691379,0.462945802,0.467158102,0.471398484,0.473153609,0.474922775,0.476705981,0.478461106,0.471398484,0.464307779,0.457231115,0.450182533,0.444299354,0.438416175,0.432547037,0.42669194,0.426481325,0.426312833,0.426102218,0.425905644,0.429458017,0.433024431,0.436590845,0.440157259,0.43764392,0.435102499,0.432575119,0.430047739,0.421805673,0.413563606,0.405321539,0.397079472,0.395857905,0.394636338,0.393428812,0.392193204,0.393611345,0.395043527,0.396447627,0.397879809,0.389272676,0.380651502,0.37204437,0.363437237,0.349522606,0.335622016,0.321721427,0.307820837,0.306430778,0.305026678,0.303636619,0.302232519,0.301670879,0.30112328,0.300533558,0.299971918,0.278980623,0.257975288,0.236969952,0.215978658,0.197739399,0.179528222,0.161288964,0.143063746,0.125624824,0.108157821,0.090690817,0.073251896,0.068169054,0.063114294,0.058031452,0.052976692,0.048525695,0.044046616,0.039581578,0.035130581,0.032153889,0.029191238,0.026228587,0.023251896,0.026172423,0.029135074,0.032055602
2015_09_02,0.006192081,0.006079753,0.005995507,0.00589722,0.005841056,0.006416737,0.007006459,0.007624263,0.008199944,0.011260882,0.014335861,0.01741084,0.020485819,0.019643359,0.018800899,0.017930357,0.017087897,0.018211177,0.019334457,0.020443696,0.021566976,0.022297108,0.02302724,0.023771413,0.024501545,0.026284751,0.02809604,0.029865206,0.031676495,0.035411401,0.039146307,0.042909295,0.04663016,0.044495928,0.042361696,0.040255546,0.038121314,0.034582982,0.031072732,0.027548441,0.024052233,0.024389217,0.024754283,0.025091266,0.025414209,0.025891603,0.026340915,0.026818309,0.027295703,0.028699803,0.030117944,0.031550126,0.032954226,0.032462791,0.031929233,0.031437798,0.030946363,0.029303566,0.02767481,0.026074136,0.02443134,0.022620051,0.020822803,0.019011514,0.017200225,0.01558551,0.013970795,0.012327998,0.010713283,0.009870823,0.009042404,0.008171862,0.007343443,0.007231115,0.007104746,0.006992418,0.00688009,0.006472901,0.006051671,0.005644482,0.005209211,0.005153047,0.005082842,0.004998596,0.00491435,0.005096883,0.005251334,0.005405785,0.005588318,0.00575681,0.005953384,0.006121876,0.00631845,0.00617804,0.00603763,0.005911261
2015_09_03,0.0070205,0.007877001,0.008719461,0.009590003,0.010446504,0.011457456,0.012482449,0.01347936,0.014504353,0.026326874,0.038163437,0.050028082,0.061864645,0.054450997,0.04705139,0.039651783,0.032252176,0.034470654,0.036703173,0.03890761,0.041098006,0.04171581,0.042305532,0.042923336,0.043484976,0.044116821,0.044790789,0.045408593,0.046054479,0.05126369,0.056472901,0.061696153,0.066919405,0.075344004,0.083810727,0.092249368,0.10070205,0.106964336,0.113240663,0.119488908,0.125751193,0.127787138,0.129837124,0.13188711,0.133894973,0.132069643,0.130286436,0.128461106,0.126635776,0.130946363,0.135228868,0.139511373,0.143793878,0.1443836,0.144959281,0.145549003,0.146138725,0.144341477,0.14255827,0.140761022,0.138977815,0.137714125,0.136464476,0.135214827,0.133923055,0.132715529,0.131479921,0.130272395,0.129050828,0.132715529,0.136366189,0.140016849,0.14368155,0.152064027,0.160460545,0.168828981,0.177211457,0.188402134,0.199536647,0.210699242,0.221847796,0.209955069,0.198048301,0.186127492,0.174206684,0.176804268,0.179387812,0.181971356,0.1845549,0.189553496,0.194566133,0.199564729,0.204563325,0.210825611,0.217101938,0.223378265
2015_09_04,0.163072171,0.17781522,0.192544229,0.207273238,0.221988206,0.231662454,0.241336703,0.251010952,0.26067116,0.273673126,0.286689132,0.299705139,0.312721146,0.326649817,0.340550407,0.354465038,0.36839371,0.382294299,0.396138725,0.410039315,0.423925864,0.433979219,0.444004493,0.454043808,0.464055041,0.480876158,0.497669194,0.514490312,0.531283347,0.537152485,0.543021623,0.548890761,0.55477394,0.556515024,0.55828419,0.560025274,0.561780399,0.57162314,0.581451839,0.591308621,0.60112328,0.611415333,0.621679304,0.631985397,0.642249368,0.651095198,0.659941028,0.66881494,0.677660769,0.685102499,0.692544229,0.700014041,0.70744173,0.71530469,0.723195732,0.731072732,0.738991856,0.742516147,0.746040438,0.749592811,0.753145184,0.759238978,0.765318731,0.771398484,0.777492277,0.782139848,0.78680146,0.791449031,0.796096602,0.79705139,0.798006178,0.798975007,0.799929795,0.802962651,0.806009548,0.809042404,0.81207526,0.814490312,0.816933446,0.81937658,0.821791632,0.813998877,0.806163999,0.798343162,0.790536366,0.779542263,0.768562202,0.75758214,0.746616119,0.738107273,0.72964055,0.721131705,0.7126369,0.69887672,0.685102499,0.671356361
2015_09_05,0.609744454,0.58975007,0.569783769,0.549789385,0.529837124,0.504015726,0.478180286,0.452358888,0.426523448,0.412033137,0.397542825,0.383024431,0.36853412,0.360783488,0.353046897,0.345324347,0.337573715,0.330777871,0.323953946,0.317158102,0.310320135,0.310783488,0.3112328,0.31165403,0.312103342,0.313156417,0.314209492,0.315248526,0.316315642,0.325652906,0.335046335,0.344411682,0.353805111,0.371510812,0.389216512,0.406950295,0.424655996,0.42809604,0.431550126,0.434990171,0.438444257,0.447374333,0.456290368,0.465248526,0.474192643,0.488177478,0.502190396,0.516189273,0.53020219,0.526720022,0.523237855,0.519811851,0.516329683,0.533473743,0.550603763,0.567747824,0.584863802,0.599887672,0.614897501,0.629893288,0.644903117,0.65659927,0.668267341,0.679963493,0.691645605,0.7,0.708340354,0.716680708,0.725035102,0.734316203,0.743597304,0.752850323,0.762131424,0.767312553,0.772507723,0.777688851,0.782884021,0.792614434,0.802358888,0.812089301,0.821819714,0.820626229,0.819446785,0.818239259,0.817045774,0.816793036,0.816498175,0.816245437,0.815978658,0.816161191,0.816315642,0.816498175,0.816652626,0.810179725,0.803692783,0.797233923
2015_09_06,0.829598427,0.823364224,0.817144061,0.810937939,0.804703735,0.797697276,0.790662735,0.783656276,0.776649817,0.769966302,0.763310868,0.756655434,0.749985959,0.747655153,0.745324347,0.7429795,0.740648694,0.733178882,0.72570907,0.718211177,0.710713283,0.708438641,0.706206122,0.703959562,0.70168492,0.70491435,0.70814378,0.711359169,0.714616681,0.716596462,0.718632407,0.720626229,0.722648133,0.709238978,0.695885987,0.682504914,0.669123842,0.66053075,0.651923617,0.643330525,0.634723392,0.623532716,0.612342039,0.601151362,0.590002808,0.574445381,0.558901994,0.543372648,0.527829261,0.508621174,0.489427127,0.47021904,0.451024993,0.437980904,0.424936816,0.411892727,0.398834597,0.390761022,0.382701488,0.374655996,0.36656838,0.359337265,0.352078068,0.344846953,0.337601797,0.33230834,0.326986801,0.321693345,0.316385847,0.309463634,0.30252738,0.295633249,0.288696995,0.282575119,0.276481325,0.270373491,0.264279697,0.258859871,0.253426004,0.248006178,0.242572311,0.243990452,0.245422634,0.246812693,0.248258916,0.256837967,0.265431059,0.27401011,0.282631283,0.286015164,0.289385004,0.292740803,0.296124684,0.304479079,0.312805392,0.321159787
2015_09_07,0.279809042,0.286759337,0.293695591,0.300631845,0.307596181,0.315220444,0.322844707,0.330468969,0.338107273,0.344187026,0.35028082,0.356360573,0.362412244,0.375554619,0.388711036,0.401853412,0.415009829,0.427899466,0.440817186,0.453734906,0.466624544,0.482813816,0.499003089,0.515178321,0.531353552,0.544411682,0.557469812,0.570541983,0.583600112,0.595296265,0.607006459,0.618688571,0.630370682,0.626649817,0.622900871,0.619180006,0.615431059,0.608256108,0.601095198,0.593948329,0.586773378,0.575091266,0.563409155,0.551755125,0.540058972,0.530974445,0.521861837,0.512805392,0.503706824,0.493456894,0.483249087,0.47302724,0.462805392,0.450898624,0.439019938,0.42711317,0.415206403,0.40814378,0.401053075,0.394018534,0.38694187,0.386604886,0.386253861,0.385930918,0.385593934,0.384723392,0.38385285,0.382968267,0.382097725,0.380117944,0.378110081,0.3761303,0.374136479,0.371805673,0.369474867,0.367158102,0.364813255,0.364813255,0.364785173,0.364771132,0.364785173,0.360011233,0.355251334,0.350505476,0.345717495,0.340620612,0.335523729,0.330398764,0.32528784,0.317537209,0.309800618,0.302078068,0.294327436,0.285200786,0.276046054,0.266905364
2015_09_08,0.255518113,0.249003089,0.242516147,0.235987082,0.229486099,0.223279978,0.217073856,0.210867734,0.204647571,0.203622578,0.202583544,0.20154451,0.200519517,0.197514743,0.194509969,0.191505195,0.188514462,0.184400449,0.180272395,0.176158382,0.17204437,0.170584106,0.169123842,0.167649537,0.166189273,0.164785173,0.163352991,0.161976973,0.160558832,0.160165684,0.159772536,0.159379388,0.158972199,0.154240382,0.149480483,0.144748666,0.140016849,0.135622016,0.131213142,0.126790227,0.122381354,0.118632407,0.114855378,0.111078349,0.10730132,0.100898624,0.09452401,0.088149396,0.081760741,0.078222409,0.074655996,0.071103623,0.067565291,0.065838248,0.064111205,0.06235608,0.060629037,0.066231396,0.071875878,0.077506318,0.083108677,0.084681269,0.086253861,0.087826453,0.089413086,0.088570626,0.087728166,0.086899747,0.086057287,0.085944959,0.08581859,0.085706262,0.085593934,0.086127492,0.086675091,0.087236731,0.087798371,0.089174389,0.090564448,0.091968548,0.093344566,0.092319573,0.091266498,0.090241505,0.089216512,0.088374052,0.087545633,0.086703173,0.085874754,0.083473743,0.081086773,0.078671721,0.076298792,0.073673126,0.0710615,0.068435833
2015_09_09,0.070457737,0.066484134,0.062482449,0.058508846,0.054521202,0.052204437,0.049915754,0.04761303,0.045324347,0.043232238,0.041112047,0.038991856,0.036899747,0.037026116,0.037152485,0.037278854,0.037391182,0.037882617,0.038374052,0.038851446,0.039342881,0.037531592,0.035720303,0.033923055,0.032139848,0.030876158,0.02964055,0.028390901,0.027141252,0.029121033,0.03104465,0.03301039,0.034948048,0.037587756,0.040241505,0.042895254,0.045520921,0.048146588,0.050772255,0.053383881,0.055995507,0.060713283,0.065431059,0.070162876,0.074880652,0.08048301,0.086085369,0.091659646,0.097233923,0.103903398,0.110558832,0.117186184,0.123841618,0.13076383,0.137700084,0.144608256,0.15154451,0.156725639,0.161892727,0.167073856,0.172240944,0.17795563,0.183684358,0.189399045,0.195127773,0.201516428,0.207947206,0.214377984,0.220808762,0.230876158,0.240985678,0.251095198,0.261204718,0.270527942,0.279851165,0.289174389,0.298497613,0.312454367,0.326425161,0.340381915,0.35435271,0.362749228,0.371117664,0.379528222,0.387896658,0.394832912,0.401811289,0.408747543,0.415697838,0.42725358,0.438795282,0.450351025,0.461906768,0.450800337,0.439693906,0.428573434
2015_09_10,0.401039034,0.398146588,0.395282224,0.392347655,0.389483291,0.381508003,0.373532716,0.365543387,0.357568099,0.350098287,0.342656557,0.335200786,0.327730974,0.326453243,0.325175512,0.3238697,0.32260601,0.323097445,0.323616962,0.324122438,0.324627914,0.327000842,0.32935973,0.331718618,0.334077506,0.337391182,0.340704858,0.344004493,0.347304128,0.35491435,0.362510531,0.370134794,0.377730974,0.378081999,0.378475147,0.378826172,0.379191238,0.376565571,0.373925864,0.371300197,0.36867453,0.3584246,0.348188711,0.337938781,0.327688851,0.32669194,0.325695029,0.32471216,0.323701208,0.32570907,0.327702892,0.329696714,0.331662454,0.339483291,0.347247964,0.355026678,0.362805392,0.362735187,0.3626369,0.362552654,0.362468408,0.354731817,0.346995226,0.339258635,0.331536085,0.333403538,0.335299073,0.337166526,0.339019938,0.342165122,0.345310306,0.34845549,0.351586633,0.353987644,0.356360573,0.358747543,0.361134513,0.374417299,0.387714125,0.40098287,0.414265656,0.416498175,0.418744735,0.420977254,0.423223814,0.43483572,0.446461668,0.458087616,0.469727605,0.475133389,0.480553215,0.485987082,0.491364785,0.486169615,0.480974445,0.475737152
