2016_07_01,0.764,0.568,0.666,0.79,0.42,0.6,0,0,0,1,-0.5,-0.866
2016_07_02,0.652,0.542,0.613,0.815,0.556,0.674,0,0,0,1,-0.5,-0.866
2016_07_03,0.655,0.494,0.578,0.728,0.358,0.57,0,1,0,0,-0.5,-0.866
2016_07_04,0.745,0.479,0.623,0.852,0.42,0.621,1,0,0,0,-0.5,-0.866
2016_07_05,0.756,0.548,0.657,0.926,0.346,0.608,0,0,1,0,-0.5,-0.866
2016_07_06,0.718,0.541,0.629,0.753,0.358,0.562,1,0,0,0,-0.5,-0.866
2016_07_07,0.766,0.502,0.644,0.765,0.309,0.549,1,0,0,0,-0.5,-0.866
2016_07_08,0.83,0.55,0.7,0.864,0.333,0.562,0,0,1,0,-0.5,-0.866
2016_07_09,0.804,0.58,0.696,0.765,0.346,0.567,0,0,1,0,-0.5,-0.866
2016_07_10,0.895,0.564,0.752,0.877,0.272,0.553,0,0,1,0,-0.5,-0.866
2016_07_11,0.82,0.621,0.718,0.963,0.481,0.717,0,0,0,1,-0.5,-0.866
2016_07_12,0.648,0.545,0.609,0.938,0.741,0.854,0,0,1,0,-0.5,-0.866
2016_07_13,0.57,0.467,0.526,0.852,0.556,0.706,0,1,0,0,-0.5,-0.866
2016_07_14,0.513,0.436,0.478,0.84,0.605,0.733,0,1,0,0,-0.5,-0.866
2016_07_15,0.622,0.438,0.526,0.815,0.37,0.593,0,1,0,0,-0.5,-0.866
2016_07_16,0.708,0.415,0.575,0.852,0.296,0.556,0,0,1,0,-0.5,-0.866
2016_07_17,0.802,0.499,0.662,0.728,0.309,0.503,0,1,0,0,-0.5,-0.866
2016_07_18,0.836,0.587,0.71,0.827,0.333,0.587,1,0,0,0,-0.5,-0.866
2016_07_19,0.88,0.579,0.743,0.802,0.247,0.528,1,0,0,0,-0.5,-0.866
2016_07_20,0.933,0.606,0.779,0.79,0.222,0.508,0,0,1,0,-0.5,-0.866
2016_07_21,0.832,0.655,0.737,0.778,0.407,0.565,1,0,0,0,-0.5,-0.866
2016_07_22,0.761,0.613,0.673,0.926,0.531,0.75,1,0,0,0,-0.5,-0.866
2016_07_23,0.732,0.585,0.654,0.901,0.531,0.741,1,0,0,0,-0.5,-0.866
2016_07_24,0.742,0.576,0.655,0.877,0.506,0.703,0,1,0,0,-0.5,-0.866
2016_07_25,0.753,0.574,0.67,0.926,0.481,0.689,0,1,0,0,-0.5,-0.866
2016_07_26,0.797,0.588,0.675,0.926,0.37,0.69,1,0,0,0,-0.5,-0.866
2016_07_27,0.776,0.597,0.669,0.901,0.309,0.639,0,0,1,0,-0.5,-0.866
2016_07_28,0.717,0.569,0.649,0.741,0.444,0.606,0,1,0,0,-0.5,-0.866
2016_07_29,0.787,0.527,0.676,0.84,0.383,0.591,0,0,1,0,-0.5,-0.866
2016_07_30,0.846,0.593,0.729,0.778,0.321,0.552,1,0,0,0,-0.5,-0.866
2016_07_31,0.709,0.57,0.634,0.889,0.642,0.8,1,0,0,0,-0.5,-0.866
2016_08_01,0.718,0.502,0.611,0.951,0.321,0.633,1,0,0,0,-0.866,-0.5
2016_08_02,0.734,0.531,0.644,0.716,0.37,0.567,0,0,1,0,-0.866,-0.5
2016_08_03,0.806,0.565,0.692,0.716,0.222,0.489,0,0,0,1,-0.866,-0.5
2016_08_04,0.82,0.545,0.657,0.938,0.259,0.515,0,0,0,1,-0.866,-0.5
2016_08_05,0.608,0.491,0.559,0.938,0.58,0.762,0,1,0,0,-0.866,-0.5
2016_08_06,0.713,0.472,0.591,0.827,0.333,0.563,0,1,0,0,-0.866,-0.5
2016_08_07,0.765,0.495,0.639,0.802,0.37,0.569,0,0,0,1,-0.866,-0.5
2016_08_08,0.804,0.561,0.678,0.728,0.346,0.521,0,0,1,0,-0.866,-0.5
2016_08_09,0.647,0.527,0.587,0.741,0.494,0.641,0,1,0,0,-0.866,-0.5
2016_08_10,0.615,0.469,0.539,0.728,0.296,0.52,1,0,0,0,-0.866,-0.5
2016_08_11,0.648,0.416,0.536,0.765,0.259,0.497,0,0,1,0,-0.866,-0.5
2016_08_12,0.74,0.512,0.619,0.704,0.358,0.514,0,0,1,0,-0.866,-0.5
2016_08_13,0.817,0.535,0.684,0.827,0.284,0.543,0,0,1,0,-0.866,-0.5
2016_08_14,0.851,0.591,0.727,0.84,0.296,0.556,1,0,0,0,-0.866,-0.5
2016_08_15,0.83,0.591,0.716,0.852,0.284,0.558,0,1,0,0,-0.866,-0.5
2016_08_16,0.827,0.54,0.699,0.852,0.284,0.568,0,1,0,0,-0.866,-0.5
2016_08_17,0.808,0.58,0.7,0.852,0.284,0.556,0,1,0,0,-0.866,-0.5
2016_08_18,0.723,0.574,0.631,0.827,0.407,0.641,0,1,0,0,-0.866,-0.5
2016_08_19,0.763,0.564,0.667,0.84,0.395,0.587,1,0,0,0,-0.866,-0.5
2016_08_20,0.689,0.548,0.618,0.815,0.568,0.717,0,0,0,1,-0.866,-0.5
2016_08_21,0.672,0.504,0.584,0.84,0.259,0.52,0,0,0,1,-0.866,-0.5
2016_08_22,0.72,0.468,0.599,0.654,0.259,0.469,0,0,0,1,-0.866,-0.5
2016_08_23,0.836,0.473,0.663,0.765,0.284,0.533,1,0,0,0,-0.866,-0.5
2016_08_24,0.87,0.545,0.706,0.815,0.321,0.587,0,1,0,0,-0.866,-0.5
2016_08_25,0.911,0.549,0.735,0.852,0.259,0.581,1,0,0,0,-0.866,-0.5
2016_08_26,0.936,0.661,0.796,0.815,0.185,0.509,1,0,0,0,-0.866,-0.5
2016_08_27,0.927,0.671,0.797,0.704,0.21,0.489,0,1,0,0,-0.866,-0.5
2016_08_28,0.904,0.691,0.789,0.605,0.136,0.394,0,0,1,0,-0.866,-0.5
2016_08_29,0.755,0.608,0.685,0.716,0.296,0.505,1,0,0,0,-0.866,-0.5
2016_08_30,0.797,0.474,0.632,0.901,0.259,0.594,1,0,0,0,-0.866,-0.5
2016_08_31,0.82,0.498,0.663,0.901,0.284,0.593,1,0,0,0,-0.866,-0.5
2016_09_01,0.802,0.623,0.705,0.667,0.259,0.468,1,0,0,0,-1,0
2016_09_02,0.814,0.564,0.693,0.704,0.21,0.455,0,0,1,0,-1,0
2016_09_03,0.836,0.588,0.716,0.79,0.173,0.457,0,1,0,0,-1,0
2016_09_04,0.816,0.556,0.671,0.827,0.222,0.472,0,0,0,1,-1,0
2016_09_05,0.667,0.534,0.597,0.901,0.407,0.652,1,0,0,0,-1,0
2016_09_06,0.73,0.497,0.603,0.728,0.383,0.581,1,0,0,0,-1,0
2016_09_07,0.757,0.467,0.609,0.901,0.321,0.622,1,0,0,0,-1,0
2016_09_08,0.836,0.55,0.685,0.852,0.235,0.531,0,0,1,0,-1,0
2016_09_09,0.802,0.538,0.678,0.827,0.358,0.541,1,0,0,0,-1,0
2016_09_10,0.807,0.585,0.697,0.802,0.321,0.56,0,1,0,0,-1,0
2016_09_11,0.824,0.594,0.705,0.741,0.284,0.541,1,0,0,0,-1,0
2016_09_12,0.854,0.556,0.706,0.802,0.272,0.565,1,0,0,0,-1,0
2016_09_13,0.855,0.605,0.72,0.667,0.21,0.468,0,1,0,0,-1,0
2016_09_14,0.836,0.583,0.694,0.827,0.284,0.55,0,1,0,0,-1,0
2016_09_15,0.676,0.541,0.604,0.84,0.556,0.686,0,1,0,0,-1,0
2016_09_16,0.672,0.54,0.597,0.815,0.296,0.558,0,0,1,0,-1,0
2016_09_17,0.624,0.487,0.537,0.827,0.481,0.709,0,1,0,0,-1,0
2016_09_18,0.544,0.47,0.502,0.914,0.802,0.87,0,1,0,0,-1,0
2016_09_19,0.587,0.491,0.537,0.926,0.531,0.744,1,0,0,0,-1,0
2016_09_20,0.617,0.433,0.533,0.877,0.469,0.659,1,0,0,0,-1,0
2016_09_21,0.63,0.405,0.515,0.778,0.346,0.578,1,0,0,0,-1,0
2016_09_22,0.665,0.376,0.533,0.765,0.309,0.535,1,0,0,0,-1,0
2016_09_23,0.69,0.464,0.576,0.778,0.296,0.532,1,0,0,0,-1,0
2016_09_24,0.715,0.453,0.573,0.79,0.284,0.584,0,0,1,0,-1,0
2016_09_25,0.734,0.489,0.604,0.753,0.309,0.539,0,0,0,1,-1,0
2016_09_26,0.658,0.486,0.558,0.938,0.506,0.705,1,0,0,0,-1,0
2016_09_27,0.658,0.479,0.569,0.914,0.457,0.687,0,0,1,0,-1,0
2016_09_28,0.725,0.462,0.583,0.827,0.272,0.565,0,0,0,1,-1,0
2016_09_29,0.774,0.521,0.628,0.691,0.259,0.466,0,0,0,1,-1,0
2016_09_30,0.74,0.501,0.62,0.654,0.222,0.375,0,0,1,0,-1,0
2016_10_01,0.641,0.509,0.575,0.802,0.457,0.662,0,1,0,0,-0.866,0.5
2016_10_02,0.543,0.398,0.491,0.802,0.395,0.642,0,0,0,1,-0.866,0.5
2016_10_03,0.574,0.403,0.489,0.667,0.309,0.505,0,0,1,0,-0.866,0.5
2016_10_04,0.598,0.327,0.463,0.852,0.309,0.588,0,0,1,0,-0.866,0.5
2016_10_05,0.523,0.319,0.419,0.716,0.21,0.465,0,0,0,1,-0.866,0.5
2016_10_06,0.559,0.21,0.378,0.914,0.321,0.617,0,0,0,1,-0.866,0.5
2016_10_07,0.545,0.305,0.421,0.889,0.444,0.652,0,1,0,0,-0.866,0.5
2016_10_08,0.503,0.386,0.437,0.716,0.407,0.587,1,0,0,0,-0.866,0.5
2016_10_09,0.447,0.333,0.393,0.889,0.519,0.714,1,0,0,0,-0.866,0.5
2016_10_10,0.489,0.298,0.395,0.889,0.321,0.612,1,0,0,0,-0.866,0.5
2016_10_11,0.474,0.3,0.381,0.778,0.296,0.544,1,0,0,0,-0.866,0.5
2016_10_12,0.496,0.237,0.359,0.84,0.284,0.581,0,0,1,0,-0.866,0.5
2016_10_13,0.493,0.279,0.376,0.84,0.346,0.612,0,0,0,1,-0.866,0.5
2016_10_14,0.572,0.391,0.47,0.864,0.519,0.704,0,0,1,0,-0.866,0.5
2016_10_15,0.593,0.413,0.494,0.827,0.309,0.606,0,0,1,0,-0.866,0.5
2016_10_16,0.659,0.361,0.504,0.901,0.321,0.624,0,0,1,0,-0.866,0.5
2016_10_17,0.62,0.463,0.532,0.877,0.444,0.647,0,1,0,0,-0.866,0.5
2016_10_18,0.551,0.454,0.49,0.914,0.506,0.733,0,0,0,1,-0.866,0.5
2016_10_19,0.489,0.392,0.444,0.802,0.494,0.629,0,0,0,1,-0.866,0.5
2016_10_20,0.469,0.348,0.408,0.802,0.494,0.663,0,0,1,0,-0.866,0.5
2016_10_21,0.444,0.332,0.397,0.84,0.531,0.697,1,0,0,0,-0.866,0.5
2016_10_22,0.479,0.291,0.375,0.79,0.37,0.598,1,0,0,0,-0.866,0.5
2016_10_23,0.476,0.315,0.402,0.815,0.519,0.695,0,1,0,0,-0.866,0.5
2016_10_24,0.655,0.348,0.515,0.951,0.42,0.666,0,1,0,0,-0.866,0.5
2016_10_25,0.556,0.459,0.512,0.963,0.716,0.851,1,0,0,0,-0.866,0.5
2016_10_26,0.544,0.394,0.464,0.963,0.605,0.833,0,1,0,0,-0.866,0.5
2016_10_27,0.523,0.374,0.428,0.926,0.543,0.762,0,0,1,0,-0.866,0.5
2016_10_28,0.54,0.335,0.427,0.914,0.407,0.686,0,0,1,0,-0.866,0.5
2016_10_29,0.551,0.317,0.422,0.963,0.519,0.774,1,0,0,0,-0.866,0.5
2016_10_30,0.525,0.3,0.397,0.938,0.531,0.759,1,0,0,0,-0.866,0.5
2016_10_31,0.539,0.317,0.412,0.926,0.481,0.714,1,0,0,0,-0.866,0.5
2016_11_01,0.581,0.335,0.445,0.79,0.333,0.645,0,1,0,0,-0.5,0.866
2016_11_02,0.476,0.344,0.416,0.914,0.58,0.763,0,0,1,0,-0.5,0.866
2016_11_03,0.435,0.248,0.329,0.963,0.383,0.702,0,1,0,0,-0.5,0.866
2016_11_04,0.513,0.226,0.386,0.827,0.358,0.6,0,0,1,0,-0.5,0.866
2016_11_05,0.541,0.383,0.456,0.901,0.593,0.752,0,0,1,0,-0.5,0.866
2016_11_06,0.375,0.27,0.333,0.864,0.556,0.736,0,0,0,1,-0.5,0.866
2016_11_07,0.327,0.207,0.272,0.84,0.469,0.688,0,1,0,0,-0.5,0.866
2016_11_08,0.361,0.18,0.264,0.864,0.432,0.711,0,1,0,0,-0.5,0.866
2016_11_09,0.367,0.199,0.282,0.889,0.481,0.713,0,0,1,0,-0.5,0.866
2016_11_10,0.398,0.31,0.355,0.84,0.642,0.783,0,0,0,1,-0.5,0.866
2016_11_11,0.377,0.294,0.331,0.864,0.63,0.76,0,0,1,0,-0.5,0.866
2016_11_12,0.367,0.242,0.291,0.901,0.531,0.773,0,0,1,0,-0.5,0.866
2016_11_13,0.427,0.227,0.331,0.864,0.407,0.638,1,0,0,0,-0.5,0.866
2016_11_14,0.31,0.195,0.251,0.852,0.519,0.72,0,1,0,0,-0.5,0.866
2016_11_15,0.402,0.222,0.32,0.753,0.296,0.543,0,0,1,0,-0.5,0.866
2016_11_16,0.491,0.347,0.41,0.901,0.593,0.799,0,0,0,1,-0.5,0.866
2016_11_17,0.514,0.42,0.458,0.79,0.593,0.69,0,0,0,1,-0.5,0.866
2016_11_18,0.55,0.361,0.454,0.79,0.469,0.636,0,0,0,1,-0.5,0.866
2016_11_19,0.393,0.306,0.355,0.914,0.519,0.72,0,0,0,1,-0.5,0.866
2016_11_20,0.518,0.205,0.347,0.951,0.247,0.669,0,0,0,1,-0.5,0.866
2016_11_21,0.478,0.281,0.404,0.901,0.506,0.678,0,0,0,1,-0.5,0.866
2016_11_22,0.515,0.369,0.427,0.926,0.642,0.797,0,0,0,1,-0.5,0.866
2016_11_23,0.541,0.394,0.442,0.951,0.617,0.781,0,0,1,0,-0.5,0.866
2016_11_24,0.437,0.323,0.379,0.975,0.716,0.862,0,0,0,1,-0.5,0.866
2016_11_25,0.375,0.305,0.346,0.951,0.728,0.842,0,0,0,1,-0.5,0.866
2016_11_26,0.45,0.339,0.385,0.926,0.617,0.793,1,0,0,0,-0.5,0.866
2016_11_27,0.406,0.293,0.354,0.938,0.605,0.766,0,1,0,0,-0.5,0.866
2016_11_28,0.317,0.192,0.249,0.691,0.222,0.449,0,0,0,1,-0.5,0.866
2016_11_29,0.29,0.167,0.213,0.58,0.296,0.45,0,1,0,0,-0.5,0.866
2016_11_30,0.354,0.168,0.252,0.765,0.519,0.651,0,1,0,0,-0.5,0.866
2016_12_01,0.363,0.227,0.284,0.716,0.235,0.484,0,1,0,0,0,1
2016_12_02,0.325,0.193,0.252,0.901,0.37,0.636,0,1,0,0,0,1
2016_12_03,0.356,0.179,0.233,0.951,0.457,0.758,0,1,0,0,0,1
2016_12_04,0.336,0.185,0.233,0.778,0.506,0.689,0,0,1,0,0,1
2016_12_05,0.371,0.162,0.254,0.901,0.568,0.729,1,0,0,0,0,1
2016_12_06,0.398,0.221,0.286,0.889,0.506,0.731,1,0,0,0,0,1
2016_12_07,0.39,0.208,0.279,0.963,0.321,0.692,0,0,1,0,0,1
2016_12_08,0.416,0.25,0.33,0.605,0.198,0.419,0,0,0,1,0,1
2016_12_09,0.403,0.312,0.35,0.63,0.272,0.42,0,0,1,0,0,1
2016_12_10,0.39,0.277,0.344,0.642,0.432,0.51,0,0,1,0,0,1
2016_12_11,0.371,0.263,0.297,0.889,0.432,0.646,0,0,0,1,0,1
2016_12_12,0.354,0.233,0.277,0.926,0.654,0.798,0,1,0,0,0,1
2016_12_13,0.376,0.223,0.291,0.815,0.568,0.728,0,1,0,0,0,1
2016_12_14,0.384,0.264,0.305,0.778,0.395,0.626,1,0,0,0,0,1
2016_12_15,0.382,0.23,0.28,0.79,0.444,0.595,0,1,0,0,0,1
2016_12_16,0.363,0.191,0.252,0.951,0.519,0.736,1,0,0,0,0,1
2016_12_17,0.383,0.186,0.293,0.963,0.519,0.621,1,0,0,0,0,1
2016_12_18,0.324,0.223,0.274,0.889,0.593,0.739,1,0,0,0,0,1
2016_12_19,0.345,0.178,0.245,0.938,0.469,0.773,1,0,0,0,0,1
2016_12_20,0.334,0.139,0.223,0.938,0.543,0.758,0,1,0,0,0,1
2016_12_21,0.332,0.22,0.273,0.815,0.519,0.683,0,0,0,1,0,1
2016_12_22,0.383,0.238,0.317,0.753,0.556,0.681,0,1,0,0,0,1
2016_12_23,0.372,0.306,0.341,0.951,0.741,0.846,0,0,0,1,0,1
2016_12_24,0.441,0.302,0.361,0.864,0.617,0.763,0,0,0,1,0,1
2016_12_25,0.434,0.329,0.369,0.852,0.444,0.645,0,0,0,1,0,1
2016_12_26,0.459,0.318,0.382,0.901,0.63,0.769,0,0,0,1,0,1
2016_12_27,0.323,0.192,0.262,0.975,0.654,0.792,0,1,0,0,0,1
2016_12_28,0.334,0.183,0.238,0.914,0.63,0.786,1,0,0,0,0,1
2016_12_29,0.284,0.178,0.222,0.901,0.667,0.772,1,0,0,0,0,1
2016_12_30,0.307,0.161,0.228,0.914,0.654,0.791,1,0,0,0,0,1
2016_12_31,0.305,0.233,0.261,0.716,0.395,0.565,0,1,0,0,0,1
2017_01_01,0.319,0.23,0.271,0.691,0.432,0.542,0,0,1,0,0.5,0.866
2017_01_02,0.294,0.175,0.237,0.938,0.605,0.789,0,0,1,0,0.5,0.866
2017_01_03,0.259,0.136,0.198,0.914,0.568,0.753,0,0,1,0,0.5,0.866
2017_01_04,0.267,0.193,0.233,0.864,0.605,0.752,0,0,0,1,0.5,0.866
2017_01_05,0.229,0.094,0.184,0.827,0.593,0.724,0,0,1,0,0.5,0.866
2017_01_06,0.158,0.075,0.121,0.778,0.358,0.58,0,1,0,0,0.5,0.866
2017_01_07,0.21,0.053,0.132,0.79,0.284,0.485,0,0,1,0,0.5,0.866
2017_01_08,0.257,0.162,0.201,0.864,0.58,0.75,1,0,0,0,0.5,0.866
2017_01_09,0.251,0.155,0.196,0.889,0.58,0.766,0,0,1,0,0.5,0.866
2017_01_10,0.264,0.189,0.231,1,0.654,0.84,0,0,1,0,0.5,0.866
2017_01_11,0.338,0.164,0.268,1,0.531,0.797,0,0,0,1,0.5,0.866
2017_01_12,0.41,0.283,0.336,0.889,0.519,0.703,0,0,0,1,0.5,0.866
2017_01_13,0.383,0.201,0.246,0.864,0.58,0.708,0,0,0,1,0.5,0.866
2017_01_14,0.237,0.162,0.201,0.926,0.667,0.799,0,0,0,1,0.5,0.866
2017_01_15,0.24,0.155,0.189,0.938,0.568,0.81,0,1,0,0,0.5,0.866
2017_01_16,0.237,0.101,0.163,0.877,0.506,0.736,1,0,0,0,0.5,0.866
2017_01_17,0.201,0.088,0.142,0.728,0.432,0.59,1,0,0,0,0.5,0.866
2017_01_18,0.205,0.116,0.15,0.654,0.494,0.586,1,0,0,0,0.5,0.866
2017_01_19,0.224,0.093,0.149,0.827,0.556,0.676,1,0,0,0,0.5,0.866
2017_01_20,0.224,0.104,0.146,0.852,0.617,0.761,0,1,0,0,0.5,0.866
2017_01_21,0.247,0.107,0.171,0.84,0.642,0.739,0,1,0,0,0.5,0.866
2017_01_22,0.242,0.14,0.185,0.84,0.667,0.74,1,0,0,0,0.5,0.866
2017_01_23,0.217,0.131,0.163,0.889,0.605,0.784,1,0,0,0,0.5,0.866
2017_01_24,0.193,0.111,0.144,0.889,0.63,0.801,1,0,0,0,0.5,0.866
2017_01_25,0.197,0.073,0.127,0.889,0.593,0.713,1,0,0,0,0.5,0.866
2017_01_26,0.247,0.106,0.167,0.79,0.617,0.719,0,1,0,0,0.5,0.866
2017_01_27,0.365,0.165,0.252,0.889,0.543,0.68,0,0,1,0,0.5,0.866
2017_01_28,0.396,0.226,0.297,0.901,0.457,0.671,0,0,0,1,0.5,0.866
2017_01_29,0.403,0.248,0.311,0.889,0.617,0.772,0,0,0,1,0.5,0.866
2017_01_30,0.402,0.251,0.333,0.889,0.531,0.74,0,0,1,0,0.5,0.866
2017_01_31,0.42,0.319,0.377,0.926,0.802,0.878,0,1,0,0,0.5,0.866
2017_02_01,0.481,0.342,0.406,0.963,0.728,0.843,0,0,1,0,0.866,0.5
2017_02_02,0.486,0.248,0.386,0.963,0.593,0.719,0,0,0,1,0.866,0.5
2017_02_03,0.467,0.324,0.388,0.901,0.444,0.648,0,0,0,1,0.866,0.5
2017_02_04,0.402,0.231,0.316,0.914,0.531,0.734,0,1,0,0,0.866,0.5
2017_02_05,0.334,0.241,0.292,0.901,0.642,0.77,0,1,0,0,0.866,0.5
2017_02_06,0.356,0.263,0.301,0.963,0.716,0.859,1,0,0,0,0.866,0.5
2017_02_07,0.363,0.215,0.287,0.914,0.568,0.815,1,0,0,0,0.866,0.5
2017_02_08,0.355,0.256,0.303,0.938,0.667,0.828,0,1,0,0,0.866,0.5
2017_02_09,0.362,0.176,0.252,0.951,0.481,0.751,0,1,0,0,0.866,0.5
2017_02_10,0.386,0.196,0.271,0.84,0.531,0.72,0,1,0,0,0.866,0.5
2017_02_11,0.435,0.232,0.321,0.914,0.383,0.669,0,1,0,0,0.866,0.5
2017_02_12,0.443,0.283,0.352,0.84,0.469,0.6,0,0,1,0,0.866,0.5
2017_02_13,0.423,0.204,0.294,0.877,0.506,0.728,0,0,0,1,0.866,0.5
2017_02_14,0.44,0.187,0.303,0.938,0.481,0.757,0,0,1,0,0.866,0.5
2017_02_15,0.505,0.292,0.379,0.852,0.556,0.65,0,0,1,0,0.866,0.5
2017_02_16,0.513,0.296,0.41,0.765,0.519,0.609,0,0,1,0,0.866,0.5
2017_02_17,0.44,0.322,0.376,0.963,0.605,0.779,0,1,0,0,0.866,0.5
2017_02_18,0.433,0.263,0.346,0.914,0.481,0.704,1,0,0,0,0.866,0.5
2017_02_19,0.432,0.199,0.311,0.914,0.506,0.716,0,0,1,0,0.866,0.5
2017_02_20,0.448,0.27,0.363,0.827,0.481,0.688,0,0,0,1,0.866,0.5
2017_02_21,0.485,0.386,0.429,0.79,0.667,0.73,0,0,0,1,0.866,0.5
2017_02_22,0.49,0.377,0.426,0.778,0.469,0.653,0,0,0,1,0.866,0.5
2017_02_23,0.589,0.358,0.456,0.753,0.259,0.576,0,0,0,1,0.866,0.5
2017_02_24,0.386,0.271,0.318,0.901,0.556,0.699,0,0,1,0,0.866,0.5
2017_02_25,0.43,0.196,0.3,0.963,0.296,0.679,0,0,0,1,0.866,0.5
2017_02_26,0.511,0.262,0.376,0.568,0.333,0.437,0,0,0,1,0.866,0.5
2017_02_27,0.547,0.311,0.418,0.667,0.284,0.455,0,0,0,1,0.866,0.5
2017_02_28,0.459,0.272,0.375,0.815,0.469,0.665,0,0,0,1,0.866,0.5
2017_03_01,0.429,0.252,0.336,0.815,0.457,0.655,0,0,1,0,1,0
2017_03_02,0.443,0.32,0.396,0.79,0.321,0.553,0,0,0,1,1,0
2017_03_03,0.53,0.217,0.37,0.889,0.333,0.586,0,0,1,0,1,0
2017_03_04,0.522,0.245,0.374,0.889,0.284,0.615,0,0,1,0,1,0
2017_03_05,0.435,0.27,0.342,0.802,0.358,0.623,0,0,0,1,1,0
2017_03_06,0.353,0.257,0.305,0.926,0.605,0.778,0,0,1,0,1,0
2017_03_07,0.366,0.261,0.313,0.852,0.543,0.735,0,1,0,0,1,0
2017_03_08,0.43,0.225,0.334,0.827,0.407,0.698,0,0,0,1,1,0
2017_03_09,0.448,0.397,0.42,0.914,0.741,0.804,0,0,1,0,1,0
2017_03_10,0.459,0.325,0.388,0.963,0.37,0.675,1,0,0,0,1,0
2017_03_11,0.541,0.23,0.392,0.753,0.222,0.492,1,0,0,0,1,0
2017_03_12,0.558,0.332,0.437,0.691,0.284,0.498,1,0,0,0,1,0
2017_03_13,0.502,0.256,0.374,0.63,0.407,0.546,1,0,0,0,1,0
2017_03_14,0.535,0.317,0.419,0.679,0.42,0.524,0,1,0,0,1,0
2017_03_15,0.53,0.327,0.427,0.914,0.543,0.749,1,0,0,0,1,0
2017_03_16,0.591,0.296,0.444,0.951,0.469,0.719,0,1,0,0,1,0
2017_03_17,0.606,0.357,0.468,0.741,0.457,0.618,0,0,1,0,1,0
2017_03_18,0.447,0.39,0.416,0.79,0.58,0.692,0,0,0,1,1,0
2017_03_19,0.539,0.419,0.475,0.852,0.593,0.712,0,0,0,1,1,0
2017_03_20,0.551,0.411,0.463,0.926,0.444,0.718,0,0,0,1,1,0
2017_03_21,0.492,0.339,0.409,0.926,0.519,0.73,0,0,0,1,1,0
2017_03_22,0.463,0.301,0.38,0.938,0.556,0.769,0,0,1,0,1,0
2017_03_23,0.592,0.319,0.452,0.877,0.395,0.632,0,0,1,0,1,0
2017_03_24,0.587,0.383,0.47,0.914,0.494,0.734,0,0,0,1,1,0
2017_03_25,0.6,0.34,0.44,0.963,0.444,0.719,0,0,0,1,1,0
2017_03_26,0.467,0.336,0.394,0.877,0.531,0.718,0,0,1,0,1,0
2017_03_27,0.585,0.25,0.429,0.852,0.333,0.535,1,0,0,0,1,0
2017_03_28,0.614,0.408,0.502,0.654,0.358,0.531,0,0,1,0,1,0
2017_03_29,0.614,0.403,0.501,0.79,0.321,0.59,0,0,0,1,1,0
2017_03_30,0.664,0.371,0.523,0.815,0.346,0.564,0,0,1,0,1,0
2017_03_31,0.676,0.426,0.551,0.679,0.247,0.462,0,0,0,1,1,0
2017_04_01,0.541,0.434,0.482,0.679,0.395,0.552,0,1,0,0,0.866,-0.5
2017_04_02,0.55,0.384,0.463,0.926,0.556,0.759,1,0,0,0,0.866,-0.5
2017_04_03,0.559,0.406,0.479,0.963,0.543,0.763,1,0,0,0,0.866,-0.5
2017_04_04,0.54,0.363,0.45,0.951,0.407,0.694,1,0,0,0,0.866,-0.5
2017_04_05,0.537,0.341,0.431,0.877,0.407,0.649,0,1,0,0,0.866,-0.5
2017_04_06,0.462,0.322,0.399,0.852,0.444,0.638,1,0,0,0,0.866,-0.5
2017_04_07,0.555,0.277,0.414,0.741,0.383,0.577,1,0,0,0,0.866,-0.5
2017_04_08,0.621,0.297,0.476,0.864,0.457,0.639,1,0,0,0,0.866,-0.5
2017_04_09,0.695,0.4,0.558,0.975,0.333,0.62,1,0,0,0,0.866,-0.5
2017_04_10,0.68,0.425,0.555,0.778,0.296,0.515,0,1,0,0,0.866,-0.5
2017_04_11,0.509,0.365,0.435,0.877,0.457,0.665,0,1,0,0,0.866,-0.5
2017_04_12,0.607,0.325,0.458,0.84,0.284,0.587,0,0,1,0,0.866,-0.5
2017_04_13,0.534,0.374,0.463,0.802,0.432,0.613,0,1,0,0,0.866,-0.5
2017_04_14,0.533,0.391,0.458,0.815,0.395,0.615,0,1,0,0,0.866,-0.5
2017_04_15,0.519,0.374,0.452,0.815,0.506,0.678,0,0,1,0,0.866,-0.5
2017_04_16,0.458,0.377,0.417,0.852,0.469,0.663,0,0,1,0,0.866,-0.5
2017_04_17,0.475,0.331,0.407,0.815,0.494,0.66,0,0,1,0,0.866,-0.5
2017_04_18,0.361,0.247,0.306,0.951,0.321,0.605,0,0,1,0,0.866,-0.5
2017_04_19,0.344,0.185,0.267,0.938,0.296,0.605,0,1,0,0,0.866,-0.5
2017_04_20,0.428,0.149,0.285,0.765,0.235,0.474,1,0,0,0,0.866,-0.5
2017_04_21,0.515,0.209,0.37,0.617,0.198,0.365,0,1,0,0,0.866,-0.5
2017_04_22,0.532,0.338,0.433,0.84,0.395,0.537,0,1,0,0,0.866,-0.5
2017_04_23,0.473,0.318,0.386,0.914,0.309,0.609,1,0,0,0,0.866,-0.5
2017_04_24,0.612,0.229,0.442,0.716,0.284,0.492,0,1,0,0,0.866,-0.5
2017_04_25,0.502,0.263,0.414,0.926,0.605,0.776,0,0,1,0,0.866,-0.5
2017_04_26,0.399,0.21,0.306,0.938,0.654,0.818,0,0,1,0,0.866,-0.5
