2015_09_01,0.45084246,0.457666386,0.494425723,0.462510531,0.503819152,0.503074979,0.523546757,0.514307779,0.487742207,0.458733502,0.410292053,0.391673687,0.416793036,0.414729009,0.428292614,0.449087335,0.417368717,0.358958158,0.339637742,0.348834597,0.340915473,0.318590284,0.268730694,0.259604044,0.255883179,0.25814378,0.24761303,0.246377422,0.235987082,0.238163437,0.257090705,0.348146588,0.382139848,0.353411963,0.30435271,0.343836001,0.36741084,0.309238978,0.327155293,0.341533277,0.441280539,0.59213704,0.502892446,0.467228307,0.518983432,0.560235889,0.548694187,0.524473463,0.494116821,0.478110081,0.463605729,0.462440326,0.458157821,0.442291491,0.431802864,0.406065712,0.394636338,0.370991295,0.327492277,0.290269587,0.261176636,0.237377141,0.23343162,0.221440607,0.198708228,0.166793036,0.156500983,0.154156136,0.157245156,0.160263971,0.155082842,0.142881213,0.137320977,0.137320977,0.134611064,0.128727885,0.118337546,0.11109239,0.103426004,0.095871946,0.07921932,0.05393148,0.04255827,0.03188711,0.034344285,0.023939905,0.019292334,0.018477956,0.011148554,0.007399607,0.004114013,0.003945521,0.003285594,0.002471216,0.002471216,0.002471216
2015_09_02,0.002471216,0.002471216,0.002471216,0.003566414,0.00772255,0.008761584,0.009856782,0.009856782,0.009856782,0.009856782,0.009856782,0.01600674,0.058859871,0.070190958,0.042825049,0.023279978,0.025035102,0.030370682,0.046714406,0.056992418,0.040325751,0.040915473,0.036534681,0.012650941,0.002737995,0.0,0.000828419,0.00673968,0.010263971,0.006290368,0.005588318,0.004436956,0.003383881,0.007385566,0.008213985,0.015599551,0.015599551,0.013956754,0.01067116,0.01067116,0.011218759,0.011499579,0.011499579,0.013367032,0.018885145,0.02148273,0.022170739,0.018885145,0.018885145,0.018885145,0.022030329,0.02401011,0.033164841,0.037292895,0.04761303,0.046447627,0.044327436,0.041659646,0.038584667,0.041870261,0.038584667,0.032603201,0.019432744,0.008213985,0.008213985,0.008213985,0.008213985,0.008213985,0.008213985,0.008213985,0.008213985,0.008213985,0.008213985,0.008213985,0.008213985,0.011962932,0.027632687,0.019432744,0.007385566,0.007385566,0.007385566,0.007385566,0.007385566,0.007385566,0.007385566,0.007385566,0.007385566,0.007385566,0.007385566,0.007385566,0.007385566,0.007385566,0.007385566,0.007385566,0.007385566,0.007385566
2015_09_03,0.007385566,0.010123561,0.009042404,0.009042404,0.009042404,0.013142376,0.01642797,0.017368717,0.019713564,0.030651502,0.03497613,0.043779837,0.068407751,0.073883741,0.069502949,0.060095479,0.045155855,0.035650098,0.032982308,0.034203875,0.039132266,0.034751474,0.033108677,0.034316203,0.040929514,0.048441449,0.052709913,0.056641393,0.121117664,0.169446785,0.156697557,0.181241224,0.200154451,0.195113732,0.207090705,0.198090424,0.209800618,0.323490593,0.376537489,0.363858467,0.365880371,0.35351025,0.310292053,0.284681269,0.298216793,0.27879809,0.272339231,0.27260601,0.283178882,0.323153609,0.362987925,0.374894693,0.343850042,0.306641393,0.296854816,0.282757652,0.285018253,0.292754844,0.27865768,0.262103342,0.245619208,0.242066835,0.212173547,0.192684639,0.213998877,0.209028363,0.175245717,0.148413367,0.119839933,0.093035664,0.085832631,0.186436394,0.307062623,0.254310587,0.11628756,0.049522606,0.015739961,0.040634653,0.072788543,0.076102218,0.048989048,0.035846672,0.038584667,0.055139006,0.06600674,0.042684639,0.03202752,0.032013479,0.038584667,0.061836563,0.076888514,0.107245156,0.119573154,0.124066274,0.135607975,0.173813536
2015_09_04,0.215711879,0.197683235,0.193513058,0.245212019,0.258663297,0.267312553,0.291112047,0.311218759,0.342108958,0.361148554,0.375751193,0.41558551,0.420794721,0.441687728,0.442881213,0.437812412,0.441926425,0.424754283,0.432139848,0.439665824,0.450954788,0.485987082,0.511443415,0.519067678,0.528404942,0.550098287,0.56151362,0.552794159,0.54775344,0.536703173,0.53975007,0.563872508,0.56516428,0.561415333,0.533221005,0.53118506,0.542740803,0.529612468,0.544467846,0.606346532,0.620766639,0.590761022,0.597318169,0.582912103,0.587742207,0.55912665,0.526804268,0.481732659,0.470443696,0.480300477,0.48975007,0.528306655,0.561274923,0.569067678,0.591842179,0.607961247,0.629865206,0.6457877,0.658607133,0.661752317,0.653692783,0.637250772,0.673237855,0.695520921,0.684582982,0.692459983,0.694790789,0.683066554,0.694257231,0.69592811,0.706051671,0.713746139,0.735355237,0.737798371,0.732364504,0.777408031,0.748132547,0.752583544,0.748062342,0.713535524,0.714026959,0.703201348,0.713661893,0.695885987,0.667467004,0.5971918,0.587405223,0.615655715,0.664953665,0.687194608,0.703243471,0.669966302,0.666947487,0.665655715,0.725035102,0.711962932
2015_09_05,0.688023027,0.681859028,0.630286436,0.645422634,0.640690817,0.588261724,0.572900871,0.566413929,0.567986521,0.606557147,0.61572592,0.599522606,0.591982589,0.542193204,0.487278854,0.479851165,0.475035102,0.471047459,0.463044089,0.405798933,0.376748104,0.363816344,0.377085088,0.390957596,0.396573996,0.382364504,0.354465038,0.280553215,0.209070486,0.164630722,0.123406347,0.106823926,0.110614996,0.145759618,0.211260882,0.262763269,0.270794721,0.300898624,0.370064589,0.39171581,0.416484134,0.421946083,0.435355237,0.471300197,0.45645886,0.450814378,0.486731255,0.500336984,0.480426846,0.492122999,0.54199663,0.636717214,0.733094636,0.750870542,0.747262005,0.786576804,0.807231115,0.801081157,0.811583825,0.818590284,0.830932322,0.838598708,0.867101938,0.874206684,0.885902836,0.882996349,0.883726481,0.887250772,0.872971076,0.879261443,0.875217635,0.894776748,0.909084527,0.928362819,0.927337826,0.924262848,0.924655996,0.900182533,0.891140129,0.860039315,0.911878686,0.898750351,0.909070486,0.89943836,0.902780118,0.898399326,0.898272957,0.875526537,0.861541702,0.899705139,0.93048301,0.90294861,0.879106992,0.814139287,0.802723954,0.798483572
2015_09_06,0.845127773,0.919924179,0.877408031,0.888416175,0.878587475,0.850800337,0.843007582,0.844875035,0.790690817,0.799326032,0.773953946,0.834147711,0.779064869,0.819278293,0.808213985,0.835214827,0.841771974,0.79143499,0.7901713,0.732701488,0.691364785,0.725975849,0.754254423,0.858944117,0.848188711,0.775807357,0.720808762,0.682813816,0.640620612,0.729345689,0.764785173,0.781957315,0.668449874,0.606852008,0.645071609,0.747009267,0.738725077,0.708607133,0.65688009,0.627408031,0.72795563,0.725273799,0.666470093,0.555869138,0.547739399,0.598483572,0.490999719,0.369839933,0.330862117,0.333810727,0.340761022,0.32078068,0.346026397,0.372156698,0.356515024,0.367986521,0.392544229,0.430174108,0.449382196,0.439693906,0.482687447,0.459870823,0.444538051,0.3654451,0.374487504,0.39340073,0.50379107,0.506837967,0.40519517,0.284905925,0.19494524,0.232617242,0.244369559,0.236871665,0.207118787,0.174838529,0.166076945,0.157104746,0.13778433,0.119025555,0.110263971,0.103159225,0.099326032,0.084316203,0.080286436,0.068126931,0.059926987,0.056093794,0.050084246,0.052892446,0.052049986,0.051179444,0.057961247,0.071651222,0.081816905,0.109168773
2015_09_07,0.125119348,0.151853412,0.183586071,0.231873069,0.272156698,0.31614715,0.349901713,0.38511654,0.424206684,0.453538332,0.449382196,0.386773378,0.355167088,0.34747262,0.360839652,0.424824488,0.433866891,0.316315642,0.308171862,0.39663016,0.444734625,0.461148554,0.454507161,0.49101376,0.536141533,0.572507723,0.594580174,0.632069643,0.593147992,0.585172704,0.598230834,0.572985117,0.535074417,0.516498175,0.495001404,0.46558551,0.455237293,0.473645044,0.463381073,0.460053356,0.542600393,0.504310587,0.416343724,0.409744454,0.378713844,0.355237293,0.3317467,0.308298231,0.284807638,0.250351025,0.240494243,0.268407751,0.278348778,0.252555462,0.304156136,0.385313114,0.429837124,0.382378545,0.318155013,0.281227183,0.286717214,0.359196855,0.405167088,0.412440326,0.318871104,0.299691098,0.297851727,0.30154451,0.294411682,0.36642797,0.377562482,0.360025274,0.293232238,0.299592811,0.335242909,0.377464195,0.426804268,0.392951418,0.402962651,0.42542825,0.430651502,0.429528222,0.405012637,0.357245156,0.345549003,0.33427408,0.314616681,0.335551811,0.37556866,0.346419545,0.335299073,0.305237293,0.290325751,0.219713564,0.258340354,0.276397079
2015_09_08,0.296559955,0.268702612,0.268660489,0.26727043,0.277843302,0.259505757,0.246237012,0.242080876,0.254198259,0.284512777,0.29466442,0.270864926,0.237615838,0.208073575,0.263830385,0.300407189,0.29143499,0.265683797,0.246237012,0.267986521,0.281128896,0.288514462,0.304521202,0.31221567,0.307792755,0.339399045,0.318155013,0.297739399,0.266764954,0.242951418,0.216175232,0.169025555,0.20294861,0.21586633,0.233108677,0.251165403,0.246040438,0.221889919,0.182083684,0.145282224,0.128053917,0.101937658,0.086745296,0.071314238,0.057048582,0.059519798,0.05828419,0.043513058,0.055419826,0.030103903,0.027913507,0.013956754,0.01067116,0.004928391,0.003285594,0.001642797,0.02134232,0.032013479,0.027085088,0.01993822,0.017242348,0.027099129,0.024220725,0.024627914,0.030370682,0.037770289,0.034484695,0.034484695,0.038584667,0.039202471,0.036127492,0.026677899,0.03694187,0.103959562,0.135846672,0.141477113,0.140831227,0.127295703,0.117382758,0.130454928,0.13076383,0.132827857,0.128053917,0.113282786,0.114097164,0.12641112,0.125582701,0.122311149,0.117789947,0.098918843,0.086604886,0.076748104,0.082912103,0.08946925,0.090297669,0.090704858
2015_09_09,0.098497613,0.10547599,0.121889919,0.128053917,0.11081157,0.096447627,0.088177478,0.100716091,0.09522606,0.126003931,0.138725077,0.146658242,0.136253861,0.142825049,0.157596181,0.157596181,0.160881775,0.151024993,0.151024993,0.151446223,0.15266779,0.151024993,0.144467846,0.151024993,0.153496209,0.12542825,0.118197136,0.111639989,0.109660208,0.111639989,0.134625105,0.141182252,0.149943836,0.168758776,0.179486099,0.17401011,0.182912103,0.159477675,0.18427408,0.164574558,0.153636619,0.155405785,0.157596181,0.154310587,0.154310587,0.159561921,0.160881775,0.17401011,0.179331648,0.163746139,0.192151081,0.198525695,0.20491435,0.211583825,0.218267341,0.224922775,0.23160629,0.246644201,0.246602078,0.235158663,0.235158663,0.229626509,0.217818029,0.193302443,0.192740803,0.229415894,0.276705981,0.350940747,0.364686886,0.394074698,0.457231115,0.484723392,0.515964617,0.578081999,0.586352148,0.532224094,0.511864645,0.410039315,0.363970795,0.396981185,0.406627352,0.437433305,0.429373771,0.393920247,0.451376018,0.505967425,0.496939062,0.487236731,0.535270991,0.518070767,0.5154451,0.521145746,0.49185622,0.472718338,0.461120472,0.495549003
2015_09_10,0.533347374,0.520120753,0.494987363,0.492052794,0.48118506,0.441884302,0.441842179,0.445633249,0.455630441,0.469853974,0.47907891,0.423631003,0.376172423,0.355925302,0.316933446,0.300814378,0.309084527,0.336366189,0.402078068,0.443218197,0.442867172,0.389567537,0.342628475,0.301333895,0.299634934,0.348427408,0.405265375,0.400856501,0.387054198,0.364630722,0.364841337,0.429008705,0.444144903,0.497444538,0.521145746,0.499199663,0.481437798,0.457708509,0.4056164,0.334358326,0.300744173,0.387292895,0.369362539,0.342811008,0.363100253,0.361766358,0.332420668,0.34873631,0.358747543,0.307792755,0.384793597,0.397809604,0.441589441,0.452415052,0.438921651,0.426312833,0.418927268,0.437882617,0.431522044,0.431114855,0.434807638,0.457174951,0.462103342,0.457174951,0.456051671,0.471538894,0.466470093,0.474136479,0.440073013,0.430089862,0.448609941,0.400547599,0.440957596,0.401572592,0.431802864,0.427225498,0.44045212,0.475091266,0.483529907,0.473996069,0.564967706,0.592937377,0.62092109,0.638149396,0.655391744,0.682884021,0.700322943,0.7098287,0.69663016,0.696433586,0.687812412,0.664012918,0.627492277,0.609842741,0.607371525,0.638289806
